CVE,CVE-Description,CVSSv2 Base (nvd),CVSSv3.1 Base (nvd),QID,Title,Severity,KB Severity,Type Detected,Last Detected,First Detected,Protocol,Port,Status,Asset Id,Asset Name,Asset IPV4,Asset IPV6,Solution,Asset Tags,Disabled,Ignored,QVS Score,Detection AGE,Published Date,Patch Released,Category,CVSS Rating Labels,RTI,Operating System,Last Fixed,Last Reopened,Times Detected,Threat,Vuln Patchable,Asset Critical Score,TruRisk Score,Vulnerability Tags,Results
'-,'-,'-,'-,90007,Enabled Cached Logon Credential,2,2,Confirmed,"Mar 3, 2025","Feb 6, 2025",'-,'-,ACTIVE,282629861,ptprt-srv-phcweb.portugal.pt,10.200.1.98,,"We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:

HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon
(We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:
<P>
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon
)","PT,Cloud Agent,All,Windows-PT",No,No,'-,24,"Jan 1, 1999",'-,Windows,MEDIUM,"Easy Exploit,Patch Not Available",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,149,"Unauthorized users can gain access to this cached information, thereby obtaining sensitive logon information.",No,2,143,,"HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon cachedlogonscount = 50
"
CVE-2002-1117,"Veritas Backup Exec 8.5 and earlier requires that the ""RestrictAnonymous"" registry key for Microsoft Exchange 2000 must be set to 0, which enables anonymous listing of the SAM database and shares.",5,'-,90044,Allowed Null Session,3,3,Confirmed,"Mar 3, 2025","Feb 6, 2025",'-,'-,ACTIVE,282629861,ptprt-srv-phcweb.portugal.pt,10.200.1.98,,"To disable or restrict null session, please refer to Microsoft: RestrictNullSessAccess for further details.

Please also refer to Microsoft: RestrictAnonymous for further details.(https://learn.microsoft.com/en-us/windows/security/threat-protection/security-policy-settings/network-access-restrict-anonymous-access-to-named-pipes-and-shares

https://learn.microsoft.com/en-us/windows/security/threat-protection/security-policy-settings/network-access-do-not-allow-anonymous-enumeration-of-sam-accounts-and-shares)","PT,Cloud Agent,All,Windows-PT",No,No,30,24,"Jan 1, 1999",'-,Windows,MEDIUM,"Easy Exploit,Patch Not Available,Public Exploit",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,149,"Unauthorized users can establish a null session and obtain sensitive information, such as usernames and/or the share list, which could be used in further attacks against the host.",No,2,143,,"HKLM\SYSTEM\CurrentControlSet\Control\ProductOptions ProductType = ServerNT 
HKLM\SYSTEM\CurrentControlSet\Control\LSA RestrictAnonymous = 0
"
CVE-2000-1200,Windows NT allows remote attackers to list all users in a domain by obtaining the domain SID with the LsaQueryInformationPolicy policy function via a null session and using the SID to list the users.,5,'-,90044,Allowed Null Session,3,3,Confirmed,"Mar 3, 2025","Feb 6, 2025",'-,'-,ACTIVE,282629861,ptprt-srv-phcweb.portugal.pt,10.200.1.98,,"To disable or restrict null session, please refer to Microsoft: RestrictNullSessAccess for further details.

Please also refer to Microsoft: RestrictAnonymous for further details.(https://learn.microsoft.com/en-us/windows/security/threat-protection/security-policy-settings/network-access-restrict-anonymous-access-to-named-pipes-and-shares

https://learn.microsoft.com/en-us/windows/security/threat-protection/security-policy-settings/network-access-do-not-allow-anonymous-enumeration-of-sam-accounts-and-shares)","PT,Cloud Agent,All,Windows-PT",No,No,37,24,"Jan 1, 1999",'-,Windows,MEDIUM,"Easy Exploit,Patch Not Available,Public Exploit",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,149,"Unauthorized users can establish a null session and obtain sensitive information, such as usernames and/or the share list, which could be used in further attacks against the host.",No,2,143,,"HKLM\SYSTEM\CurrentControlSet\Control\ProductOptions ProductType = ServerNT 
HKLM\SYSTEM\CurrentControlSet\Control\LSA RestrictAnonymous = 0
"
CVE-2018-8269,"A denial of service vulnerability exists when OData Library improperly handles web requests, aka ""OData Denial of Service Vulnerability."" This affects Microsoft.Data.OData.",5,7.5,91630,Microsoft ASP.NET Core Denial of Service Vulnerability,3,3,Confirmed,"Mar 3, 2025","Feb 6, 2025",'-,'-,ACTIVE,282629861,ptprt-srv-phcweb.portugal.pt,10.200.1.98,,Microsoft has released an update. Please refer to vendor security advisory CVE-2018-8269 for more information.(https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2018-8269),"PT,Cloud Agent,All,Windows-PT",No,No,42,24,"May 7, 2020","Sep 11, 2018",Windows,HIGH,"Easy Exploit,Public Exploit",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,149,A remote unauthenticated attacker could exploit this vulnerability to cause denial of service attack.,Yes,2,143,,"fbe49b396bf8ece2998791dedca487e581e2619c
2.2.3

%programfiles(x86)%\dotnet\shared\Microsoft.AspNetCore.App\2.2.3\.version
%programfiles%\dotnet\shared\Microsoft.AspNetCore.App\2.2.3\.version
"
CVE-2019-12900,BZ2_decompress in decompress.c in bzip2 through 1.0.6 has an out-of-bounds write when there are many selectors.,7.5,9.8,249671,Red Hat Update for bzip2 (RHSA-2025:0925),3,3,Confirmed,"Mar 3, 2025","Feb 4, 2025",'-,'-,ACTIVE,269715075,zpa-connector,10.35.152.51,fe80:0:0:0:ac17:a9c8:6d9a:6502,Refer to Red Hat security advisory RHSA-2025:0925 for updates and patch information.(https://access.redhat.com/errata/RHSA-2025:0925),"CH,Cloud Agent,All",No,No,65,26,"Feb 4, 2025","Feb 4, 2025",RedHat,CRITICAL,"Easy Exploit,Remote Code Execution",Red Hat Enterprise Linux 9.4,'-,'-,143,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,251,,"#table cols=""3""
Package Installed_Version Required_Version
bzip2-libs 1.0.8-8.el9.x86__64 1.0.8-10.el9__5
"
CVE-2025-1016,"Memory safety bugs present in Firefox 134, Thunderbird 134, Firefox ESR 115.19, Firefox ESR 128.6, Thunderbird 115.19, and Thunderbird 128.6. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 135, Firefox ESR < 115.20, Firefox ESR < 128.7, Thunderbird < 128.7, and Thunderbird < 135.",'-,9.8,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 5, 2025",'-,'-,ACTIVE,128288989,ptprt-srv-dbbi.portugal.pt,10.200.1.183,,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-2",No,No,65,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,153,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,149,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  132.0.0.0
"
CVE-2025-1017,"Memory safety bugs present in Firefox 134, Thunderbird 134, Firefox ESR 128.6, and Thunderbird 128.6. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 135, Firefox ESR < 128.7, Thunderbird < 128.7, and Thunderbird < 135.",'-,9.8,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 5, 2025",'-,'-,ACTIVE,128288989,ptprt-srv-dbbi.portugal.pt,10.200.1.183,,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-2",No,No,65,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,153,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,149,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  132.0.0.0
"
CVE-2025-1018,The fullscreen notification is prematurely hidden when fullscreen is re-requested quickly by the user. This could have been leveraged to perform a potential spoofing attack. This vulnerability affects Firefox < 135 and Thunderbird < 135.,'-,5.3,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 5, 2025",'-,'-,ACTIVE,128288989,ptprt-srv-dbbi.portugal.pt,10.200.1.183,,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-2",No,No,30,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,153,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,149,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  132.0.0.0
"
CVE-2025-1011,"A bug in WebAssembly code generation could have lead to a crash. It may have been possible for an attacker to leverage this to achieve code execution. This vulnerability affects Firefox < 135, Firefox ESR < 128.7, Thunderbird < 128.7, and Thunderbird < 135.",'-,8.8,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 5, 2025",'-,'-,ACTIVE,128288989,ptprt-srv-dbbi.portugal.pt,10.200.1.183,,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-2",No,No,35,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,153,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,149,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  132.0.0.0
"
CVE-2025-1012,"A race during concurrent delazification could have led to a use-after-free. This vulnerability affects Firefox < 135, Firefox ESR < 115.20, Firefox ESR < 128.7, Thunderbird < 128.7, and Thunderbird < 135.",'-,7.5,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 5, 2025",'-,'-,ACTIVE,128288989,ptprt-srv-dbbi.portugal.pt,10.200.1.183,,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-2",No,No,35,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,153,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,149,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  132.0.0.0
"
CVE-2025-1013,"A race condition could have led to private browsing tabs being opened in normal browsing windows. This could have resulted in a potential privacy leak. This vulnerability affects Firefox < 135, Firefox ESR < 128.7, Thunderbird < 128.7, and Thunderbird < 135.",'-,'-,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 5, 2025",'-,'-,ACTIVE,128288989,ptprt-srv-dbbi.portugal.pt,10.200.1.183,,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-2",No,No,30,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,153,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,149,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  132.0.0.0
"
CVE-2025-1014,"Certificate length was not properly checked when added to a certificate store. In practice only trusted data was processed. This vulnerability affects Firefox < 135, Firefox ESR < 128.7, Thunderbird < 128.7, and Thunderbird < 135.",'-,8.8,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 5, 2025",'-,'-,ACTIVE,128288989,ptprt-srv-dbbi.portugal.pt,10.200.1.183,,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-2",No,No,35,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,153,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,149,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  132.0.0.0
"
CVE-2025-1020,Memory safety bugs present in Firefox 134 and Thunderbird 134. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 135 and Thunderbird < 135.,'-,9.8,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 5, 2025",'-,'-,ACTIVE,128288989,ptprt-srv-dbbi.portugal.pt,10.200.1.183,,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-2",No,No,65,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,153,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,149,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  132.0.0.0
"
CVE-2025-1010,"An attacker could have caused a use-after-free via the Custom Highlight API, leading to a potentially exploitable crash. This vulnerability affects Firefox < 135, Firefox ESR < 115.20, Firefox ESR < 128.7, Thunderbird < 128.7, and Thunderbird < 135.",'-,8.8,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 5, 2025",'-,'-,ACTIVE,128288989,ptprt-srv-dbbi.portugal.pt,10.200.1.183,,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-2",No,No,35,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,153,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,149,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  132.0.0.0
"
CVE-2025-1019,The z-order of the browser windows could be manipulated to hide the fullscreen notification. This could potentially be leveraged to perform a spoofing attack. This vulnerability affects Firefox < 135 and Thunderbird < 135.,'-,4.3,382768,Mozilla Firefox Multiple Vulnerabilities (MFSA2025-07),4,4,Confirmed,"Mar 3, 2025","Feb 5, 2025",'-,'-,ACTIVE,128288989,ptprt-srv-dbbi.portugal.pt,10.200.1.183,,"Vendor has released fix to address these vulnerabilities. Upgrade to Firefox 135 to fix vulnerability, you can also refer MFSA2025-07 or later for more details.(https://www.mozilla.org/en-US/security/advisories/mfsa2025-07/)","PT,Cloud Agent,All,Windows-PT,wX,Group-2",No,No,30,25,"Feb 5, 2025","Feb 4, 2025",Local,CRITICAL,"High Lateral Movement,Remote Code Execution",Microsoft Windows Server 2016 Standard 10.0.14393 64-bit N/A Build 14393 UBR 7785,'-,'-,153,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",Yes,2,149,,"C:\Program Files\Mozilla Firefox\firefox.exe  Version is  132.0.0.0
"
